種別,物件名,販売価格,所在地,沿線・駅,間取り,土地面積,建物面積,築年月,坪単価,URL,情報取得日
土地,■国道22号線へアクセス良好■土地面積約95坪■新宅地,298万円,愛知県一宮市光明寺字権現塚,ＪＲ東海道本線「木曽川」徒歩23分,,317m2（登記）,,,3.2万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_77479123/,2026-02-01
土地,建築出来ます。（旧既存宅要件あり）、間口16ｍ、参考プランあります。,390万円,愛知県一宮市萩原町萩原字上町,名鉄尾西線「萩原」徒歩15分,,128.92m2（登記）,,,10.1万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_76236276/,2026-02-01
土地,■尾張エリアに強いハウスドゥ  稲沢■お客様にピッタリの物件をご紹介♪,400万円,愛知県一宮市東印田町,ＪＲ東海道本線「尾張一宮」徒歩27分,,66.11m2（登記）,,,20.1万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78763973/,2026-02-01
土地,建築条件なし,400万円,愛知県一宮市瀬部字巡見,名鉄犬山線「江南」バス25分停歩1分,,204.71m2,,,6.5万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78083489/,2026-02-01
土地,大和町苅安賀字佐平治前（苅安賀駅） 450万円,450万円,愛知県一宮市大和町苅安賀字佐平治前,名鉄尾西線「苅安賀」徒歩17分,,705m2（登記）,,,2.2万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_77548284/,2026-02-01
土地,・調整区域ですが線引前宅地ですので再建築可能です！更地渡し！南西角地！,480万円,愛知県一宮市上祖父江字新田,名鉄尾西線「玉野」徒歩33分,,132.6m2,,,12.0万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78364781/,2026-02-01
土地,市街化調整区域のため、開発許可は必要です,480万円,愛知県一宮市萩原町戸苅字本郷屋敷,名鉄尾西線「萩原」徒歩8分,,297m2（登記）,,,5.4万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_76737209/,2026-02-01
土地,■更地■建築条件無し■都市ガス整備エリア,490万円,愛知県一宮市東五城字出先,名鉄尾西線「二子」徒歩39分,,168.8m2（登記）,,,9.6万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_76960355/,2026-02-01
土地,静かな住環境！！名鉄尾西線「奥町駅」も徒歩約１６分／マイカーで約１５分！,490万円,愛知県一宮市奥町字宮前,名鉄尾西線「奥町」徒歩16分,,83.66m2（登記）,,,19.4万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_77983781/,2026-02-01
土地,＼解体更地渡／敷地面積93坪■陽当たり◎■相談会開催中！詳細は物件ページへ,500万円,愛知県一宮市蓮池字郷中,名鉄尾西線「萩原」徒歩35分,,310m2（93.77坪）,,,5.4万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_20052312/,2026-02-01
土地,北方町北方字矢田（木曽川堤駅） 526万円,526万円,愛知県一宮市北方町北方字矢田,名鉄名古屋本線「木曽川堤」徒歩5分,,133.88m2（登記）,,,13.0万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_76922992/,2026-02-01
土地,木曽川町玉ノ井字新屋敷三ノ切（玉ノ井駅） 550万円,550万円,愛知県一宮市木曽川町玉ノ井字新屋敷三ノ切7,名鉄尾西線「玉ノ井」徒歩4分,,366.94m2（110.99坪）（登記）,,,5.0万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_72832130/,2026-02-01
土地,◆55.4坪の整形地◆日当たり良好の角地◆建築条件なし,550万円,愛知県一宮市起字堤町31番地1,ＪＲ東海道本線「尾張一宮」バス22分停歩2分,,183.43m2（登記）,,,10.0万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_74891676/,2026-02-01
土地,浅野字佐五山 580万円,580万円,愛知県一宮市浅野字佐五山,名鉄バス「浅野公園前」徒歩4分,,148.83m2（45.02坪）（実測）,,,12.9万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_76471026/,2026-02-01
土地,・南側接道のため、陽当たり良好・建築条件なし・閑静な住宅街にございます,590万円,愛知県一宮市冨田字大堀,名鉄尾西線「萩原」徒歩48分,,140.11m2（42.38坪）（登記）,,,14.0万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_77968408/,2026-02-01
土地,上祖父江字江北（玉野駅） 600万円,600万円,愛知県一宮市上祖父江字江北,名鉄尾西線「玉野」徒歩36分,,202.9m2（61.37坪）（登記）,,,9.8万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78696985/,2026-02-01
土地,◆建築条件なし◆お好きなハウスメーカーで建築できます。◆下水道整備地域です,600万円,愛知県一宮市木曽川町里小牧字笹原,名鉄名古屋本線「黒田」徒歩22分,,109m2（32.97坪）（登記）,,,18.2万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78700541/,2026-02-01
土地,◆更地渡し◆建築条件なし　◆日当たり良好◆整形地　◆南向き,646万円,愛知県一宮市千秋町加納馬場字北高砂,名鉄名古屋本線「名鉄一宮」バス21分停歩6分,,123.34m2（登記）,,,17.4万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_77890343/,2026-02-01
土地,篭屋４ 648万円,648万円,愛知県一宮市篭屋４,ＪＲ東海道本線「尾張一宮」バス6分停歩4分,,155.86m2（47.14坪）（登記）,,,13.8万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_72760868/,2026-02-01
土地,島村字岩畑（木曽川駅） 680万円,680万円,愛知県一宮市島村字岩畑,ＪＲ東海道本線「木曽川」徒歩47分,,132.23m2（登記）,,,17.1万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_74682568/,2026-02-01
土地,・調整区域ですが線引前宅地ですので再建築可能です！更地渡し！,680万円,愛知県一宮市浅井町極楽寺字郷内,ＪＲ東海道本線「木曽川」徒歩47分,,331.54m2,,,6.8万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_79029761/,2026-02-01
土地,開明字杁先（奥町駅） 690万円,690万円,愛知県一宮市開明字杁先48-7,名鉄尾西線「奥町」徒歩15分,,126.2m2（登記）,,,18.1万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_73102529/,2026-02-01
土地,定休日なし　地元なので今すぐご案内可能です　現地集合OK,698万円・798万円,愛知県一宮市浅井町大野字如来前921,名鉄バス「大野」徒歩4分,,256.74m2～287.12m2（77.66坪～86.85坪）,,,-,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78528992/,2026-02-01
土地,■ハウスドゥ名古屋西■不動産の購入・売却などのご相談はお気軽に！,698万円,愛知県一宮市浅井町大野字如来前921,ＪＲ東海道本線「尾張一宮」バス24分停歩4分,,256.74m2（77.66坪）（登記）,,,9.0万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78512174/,2026-02-01
土地,■ハウスドゥ名古屋西■不動産の購入・売却などのご相談はお気軽に！,698万円,愛知県一宮市浅井町大野字如来前921,ＪＲ東海道本線「尾張一宮」バス24分停歩4分,,262.14m2（79.29坪）（登記）,,,8.9万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78512173/,2026-02-01
土地,定休日なし　地元なので今すぐご案内可能です　現地集合OK,700万円,愛知県一宮市千秋町加納馬場字松下,名鉄犬山線「布袋」徒歩15分,,449.58m2（135.99坪）（登記）,,,5.2万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_75976858/,2026-02-01
土地,《おうち広場》【西尾張専門店】２４時間対応可能！希望日時にご案内します♪,730万円,愛知県一宮市三ツ井６,ＪＲ東海道本線「稲沢」徒歩44分,,99.93m2,,,24.2万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78649476/,2026-02-01
土地,約30坪の建築条件なし土地。,748万円,愛知県一宮市瀬部字山伏,名鉄犬山線「江南」徒歩37分,,99.6m2（30.12坪）（実測）,,,24.9万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78686150/,2026-02-01
土地,◆解体更地渡し！◆既存宅地！◆建築条件なし！◆約100坪と広い！,770万円,愛知県一宮市時之島字手招,名鉄犬山線「江南」バス11分停歩6分,,331.19m2（登記）,,,7.7万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_77812498/,2026-02-01
土地,定休日なし　地元なので今すぐご案内可能です　現地集合OK,770万円,愛知県一宮市時之島字手招１６－２他,名鉄犬山線「江南」バス11分停歩6分,,331.19㎡（100.18坪）（実測）、路地状部分：163....,,,7.7万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_74020065/,2026-02-01
土地,今伊勢町馬寄字山島（石刀駅） 773万1000円,773万1000円,愛知県一宮市今伊勢町馬寄字山島55番地1,名鉄名古屋本線「石刀」徒歩7分,,85.21m2,,,30.0万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_79086588/,2026-02-01
土地,■ハウスドゥ名古屋西■不動産の購入・売却などのご相談はお気軽に！,798万円,愛知県一宮市浅井町大野字如来前921,ＪＲ東海道本線「尾張一宮」バス24分停歩4分,,287.12m2（86.85坪）（登記）,,,9.2万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78512169/,2026-02-01
土地,定休日なし　地元なので今すぐご案内可能です　現地集合OK,800万円,愛知県一宮市瀬部字宮西7番1,ＪＲ東海道本線「尾張一宮」バス25分停歩9分,,216.95m2（65.62坪）,,,12.2万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_76133687/,2026-02-01
土地,祐久字九百坪（萩原駅） 800万円,800万円,愛知県一宮市祐久字九百坪,名鉄尾西線「萩原」徒歩37分,,376.7m2（113.95坪）（登記）,,,7.1万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_73540245/,2026-02-01
土地,自然環境も十分！135㎡越えのゆとりある整形地,819万円,愛知県一宮市時之島字大東,名鉄犬山線「江南」徒歩41分,,135.4m2（実測）,,,20.0万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78096600/,2026-02-01
土地,萩原町河田方字三味浦（二子駅） 820万円,820万円,愛知県一宮市萩原町河田方字三味浦,名鉄尾西線「二子」徒歩8分,,271m2（81.97坪）（登記）,,,10.1万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_91582958/,2026-02-01
土地,萩原町富田方字八剱（二子駅） 850万円,850万円,愛知県一宮市萩原町富田方字八剱,名鉄尾西線「二子」徒歩7分,,139.08m2（42.07坪）（登記）,,,20.3万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78206979/,2026-02-01
土地,40坪越えの閑静な住宅街で南向きの陽当たり良好で建築条件なし！,850万円,愛知県一宮市北方町北方字東土取,ＪＲ東海道本線「木曽川」徒歩26分,,145.45m2（43.99坪）（登記）,,,19.4万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78952594/,2026-02-01
土地,建築条件なし【１月３１日更新】予算内の暮らしを想像できる無料見学会実施中♪,850万円,愛知県一宮市北方町北方字東土取112,名鉄名古屋本線「木曽川堤」徒歩27分,,145.45m2（43.99坪）,,,19.4万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_20097896/,2026-02-01
土地,北方町北方字宮浦（木曽川駅） 850万円,850万円,愛知県一宮市北方町北方字宮浦,ＪＲ東海道本線「木曽川」徒歩16分,,189.91m2（57.44坪）（登記）,,,14.8万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_77301952/,2026-02-01
土地,北方町北方字東土取（木曽川堤駅） 850万円,850万円,愛知県一宮市北方町北方字東土取,名鉄名古屋本線「木曽川堤」徒歩27分,,145.45m2（43.99坪）（登記）,,,19.4万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78818509/,2026-02-01
土地,北方町北方字東土取（木曽川駅） 850万円,850万円,愛知県一宮市北方町北方字東土取112,ＪＲ東海道本線「木曽川」徒歩25分,,145.45m2,,,19.4万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78904862/,2026-02-01
土地,起字東茜屋 860万円,860万円,愛知県一宮市起字東茜屋,名鉄名古屋本線「名鉄一宮」バス31分停歩1分,,145.12m2（43.89坪）（登記）,,,19.6万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_73164855/,2026-02-01
土地,起字東茜屋 860万円,860万円,愛知県一宮市起字東茜屋79-10,名鉄バス「新栄町」徒歩1分,,145.12m2（43.89坪）（登記）,,,19.6万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_76012636/,2026-02-01
土地,建築条件なし～お好きな建築会社にて建築可能～南側空地になるため日当り◎,870万円,愛知県一宮市祐久字九百坪,名鉄尾西線「萩原」徒歩40分,,200m2（登記）,,,14.4万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78908227/,2026-02-01
土地,木曽川町玉ノ井字新屋敷二ノ切（玉ノ井駅） 870万円,870万円,愛知県一宮市木曽川町玉ノ井字新屋敷二ノ切,名鉄尾西線「玉ノ井」徒歩7分,,277.96m2（84.08坪）（登記）,,,10.4万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_73497396/,2026-02-01
土地,●建築条件なし●整形地●解体測量渡し,890万円,愛知県一宮市北方町北方字中土取,名鉄名古屋本線「黒田」徒歩31分,,224.18m2（67.81坪）,,,13.2万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78174725/,2026-02-01
土地,千秋町加納馬場字西切（石仏駅） 898万円,898万円,愛知県一宮市千秋町加納馬場字西切,名鉄犬山線「石仏」徒歩15分,,338m2（登記）,,,8.8万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_88324501/,2026-02-01
土地,建築条件なし～お好きな建築会社にて建築可能～・住宅用地・上水道引込済み,930万円,愛知県一宮市丹羽字井端,名鉄名古屋本線「石刀」徒歩45分,,161.99m2（登記）,,,19.0万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_79067024/,2026-02-01
土地,■玉ノ井駅近く■120坪以上で建築条件なし！「平屋」や「二世帯住宅」も◎,950万円,愛知県一宮市木曽川町玉ノ井字大縄場八ノ切,名鉄尾西線「玉ノ井」徒歩8分,,402.99m2（登記）,,,7.8万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_76322308/,2026-02-01
土地,起字東茜屋 950万円,950万円,愛知県一宮市起字東茜屋,名鉄名古屋本線「名鉄一宮」バス31分停歩1分,,143.85m2（43.51坪）（登記）,,,21.9万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_73164861/,2026-02-01
土地,起字東茜屋 950万円,950万円,愛知県一宮市起字東茜屋,名鉄名古屋本線「名鉄一宮」バス31分停歩1分,,143.66m2（43.45坪）（登記）,,,21.9万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_73164862/,2026-02-01
土地,◆解体更地渡し！◆建築条件なし！◆46.55坪とちょうどいい大きさ！,950万円,愛知県一宮市浅井町河田字桜の里,名鉄名古屋本線「名鉄一宮」バス24分停歩2分,,153.9m2（登記）,,,20.5万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_77551022/,2026-02-01
土地,約48.4坪・更地渡し・建築条件無・間口広々・平坦地・スーパー徒歩約10分,950万円,愛知県一宮市萩原町花井方字郷浦,名鉄尾西線「二子」徒歩23分,,160m2（48.39坪）,,,19.7万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_76816508/,2026-02-01
土地,起字東茜屋 950万円,950万円,愛知県一宮市起字東茜屋79-1,名鉄バス「新栄町」徒歩1分,,143.66m2（登記）,,,21.9万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_74843558/,2026-02-01
土地,■1月9日価格改定■土地面積約95坪■建築条件無し,980万円,愛知県一宮市小信中島字宮前,名鉄尾西線「奥町」徒歩25分,,315.72m2（登記）,,,10.3万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_79110706/,2026-02-01
土地,別明町３ 990万円,990万円,愛知県一宮市別明町３,名鉄名古屋本線「名鉄一宮」バス13分停歩3分,,116.78m2（35.32坪）（登記）,,,28.1万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_76697164/,2026-02-01
土地,定休日なし　地元なので今すぐご案内可能です　現地集合OK,990万円,愛知県一宮市時之島字詫美63,ＪＲ東海道本線「尾張一宮」バス22分停歩9分,,191.73m2（57.99坪）（登記）,,,17.1万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_76961152/,2026-02-01
土地,間口12ｍ以上の整形地、敷地面積54坪以上、建築条件はありません！交差点の近く,998万円,愛知県一宮市光明寺字大条戸48,ＪＲ東海道本線「尾張一宮」バス19分停歩1分,,178.89m2（54.11坪）（実測）,,,18.5万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_75724466/,2026-02-01
土地,■ハウスドゥ名古屋西■不動産の購入・売却・住み替えなど、ご相談はお気軽に！,998万円,愛知県一宮市三条字北平2-6,名鉄尾西線「奥町」徒歩32分,,141.1m2（42.68坪）（登記）,,,23.4万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_76460706/,2026-02-01
