種別,物件名,販売価格,所在地,沿線・駅,間取り,土地面積（m2）,建物面積（m2）,坪単価（万円／坪）,URL,情報取得日,築年月（年数換算）,沿線,駅,徒歩,最小最大
建物,岐阜県各務原市川島小網町,2380,岐阜県各務原市川島小網町,名鉄各務原線/各務原市役所前駅 徒歩55分,5LDK,181.93,101.56,43.25,https://myhome.nifty.com/shinchiku-ikkodate/gifu/kakamigaharashi_ct/suumof_79034452/,2026/1/8,0,名鉄各務原線,各務原市役所前,55,
土地,岐阜県羽島市正木町須賀,850,岐阜県羽島市正木町須賀,名鉄竹鼻・羽島線/須賀駅 徒歩6分,,304,,9.24,https://myhome.nifty.com/tochi/gifu/hashimashi_ct/athomef_6987991256/,2026/1/8,,名鉄竹鼻・羽島線,須賀,6,
土地,岐阜県羽島市小熊町島,585,岐阜県羽島市小熊町島,名鉄竹鼻線/竹鼻駅 徒歩14分,,149,,12.98,https://myhome.nifty.com/tochi/gifu/hashimashi_ct/suumof_74460737/,2026/1/8,,名鉄竹鼻線,竹鼻,14,
土地,岐阜県羽島市小熊町島,585,岐阜県羽島市小熊町島,名鉄竹鼻線/竹鼻駅 徒歩14分,,149,,12.98,https://myhome.nifty.com/tochi/gifu/hashimashi_ct/athomef_6981681624/,2026/1/8,,名鉄竹鼻線,竹鼻,14,
土地,岐阜県各務原市つつじが丘２丁目,1025,岐阜県各務原市つつじが丘２丁目,名鉄各務原線/鵜沼宿駅 徒歩19分,,217.23,,15.6,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/athomef_1060895485/,2026/1/8,,名鉄各務原線,鵜沼宿,19,
土地,岐阜県岐阜市寺島町,980,岐阜県岐阜市寺島町,JR東海道本線/岐阜駅 徒歩15分,,86.44,,37.48,https://myhome.nifty.com/tochi/gifu/gifushi_ct/suumof_71112846/,2026/1/8,,JR東海道本線,岐阜,15,
土地,岐阜県岐阜市琴塚４丁目,850,岐阜県岐阜市琴塚４丁目,高山本線/長森駅 徒歩35分,,209.17,,13.43,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6987914577/,2026/1/8,,高山本線,長森,35,
土地,岐阜県瑞穂市牛牧,720,岐阜県瑞穂市牛牧,樽見鉄道/横屋駅 徒歩17分,,284.82,,8.36,https://myhome.nifty.com/tochi/gifu/mizuhoshi_ct/athomef_6974505168/,2026/1/8,,樽見鉄道,横屋,17,
土地,岐阜県瑞穂市牛牧,1550,岐阜県瑞穂市牛牧,樽見鉄道/横屋駅 徒歩17分,,502.74,,10.19,https://myhome.nifty.com/tochi/gifu/mizuhoshi_ct/athomef_6970234504/,2026/1/8,,樽見鉄道,横屋,17,
土地,岐阜県各務原市前渡西町,880,岐阜県各務原市前渡西町,名鉄各務原線/二十軒駅 徒歩34分,,248.69,,11.7,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/athomef_6982380456/,2026/1/8,,名鉄各務原線,二十軒,34,
土地,岐阜県瑞穂市本田,690,岐阜県瑞穂市本田,東海道本線/穂積駅 徒歩4分 バス22分,,217.36,,10.49,https://myhome.nifty.com/tochi/gifu/mizuhoshi_ct/athomef_1123270605/,2026/1/8,,東海道本線,穂積,4,
土地,岐阜県岐阜市鷺山,963,岐阜県岐阜市鷺山,東海道本線/岐阜駅 徒歩3分 バス27分,,151.61,,21,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6988707144/,2026/1/8,,東海道本線,岐阜,3,
土地,岐阜県羽島市正木町須賀,700,岐阜県羽島市正木町須賀,名鉄竹鼻・羽島線/不破一色駅 徒歩1分,,168.61,,13.72,https://myhome.nifty.com/tochi/gifu/hashimashi_ct/athomef_6988180683/,2026/1/8,,名鉄竹鼻・羽島線,不破一色,1,
土地,岐阜県各務原市鵜沼各務原町５丁目,790,岐阜県各務原市鵜沼各務原町５丁目,名鉄各務原線/苧ケ瀬駅 徒歩4分,,132.23,,19.75,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/athomef_1126240505/,2026/1/8,,名鉄各務原線,苧ケ瀬,4,
建物,岐阜県各務原市鵜沼西町１丁目,3680,岐阜県各務原市鵜沼西町１丁目,名鉄各務原線/鵜沼宿駅 徒歩12分,4LDK,149.06,112.2,81.61,https://myhome.nifty.com/chuko-ikkodate/gifu/kakamigaharashi_ct/homesf_01395430002325new/,2026/1/8,0,名鉄各務原線,鵜沼宿,12,
建物,岐阜県各務原市尾崎南町,790,岐阜県各務原市尾崎南町,名鉄各務原線/新加納駅 徒歩53分,7DK,243.73,170.89,10.72,https://myhome.nifty.com/chuko-ikkodate/gifu/kakamigaharashi_ct/suumof_77647658/,2026/1/8,50.83,名鉄各務原線,新加納,53,
土地,岐阜県瑞穂市横屋,790,岐阜県瑞穂市横屋,樽見鉄道/横屋駅 徒歩1分,,231.41,,11.29,https://myhome.nifty.com/tochi/gifu/mizuhoshi_ct/athomef_6988158502/,2026/1/8,,樽見鉄道,横屋,1,
建物,岐阜県岐阜市茜部野瀬３丁目,3590,岐阜県岐阜市茜部野瀬３丁目,名鉄竹鼻・羽島線/西笠松駅 徒歩19分,3LDK,188.22,112.18,63.05,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/athomef_1147044211/,2026/1/8,0,名鉄竹鼻・羽島線,西笠松,19,
土地,岐阜県各務原市新鵜沼台１丁目,630,岐阜県各務原市新鵜沼台１丁目,高山本線/鵜沼駅 徒歩14分,,167.84,,12.41,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/athomef_6972213374/,2026/1/8,,高山本線,鵜沼,14,
土地,岐阜県岐阜市鷺山字中洙,1890,岐阜県岐阜市鷺山字中洙,名鉄名古屋本線/名鉄岐阜駅 徒歩67分,,192.03,,32.54,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_1148807111/,2026/1/8,,名鉄名古屋本線,名鉄岐阜,67,
土地,岐阜県岐阜市芥見中野畑,828,岐阜県岐阜市芥見中野畑,,,210.61,,13,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6986703638/,2026/1/8,,,,,
建物,岐阜県岐阜市粟野台,1799,岐阜県岐阜市粟野台,JR東海道本線/岐阜駅,7LDK+S,241.55,183.32,24.62,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/suumof_78502139/,2026/1/8,24.67,JR東海道本線,岐阜,,
土地,岐阜県岐阜市下鵜飼,460,岐阜県岐阜市下鵜飼,,,234,,6.5,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6987628307/,2026/1/8,,,,,
建物,岐阜県岐阜市上川手,3340,岐阜県岐阜市上川手,名鉄名古屋本線/茶所駅 徒歩5分,5LDK,142.02,120.49,77.75,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/suumof_78271415/,2026/1/8,0,名鉄名古屋本線,茶所,5,
建物,岐阜県岐阜市古市場,980,岐阜県岐阜市古市場,,6LDK,357.07,194.6,9.07,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/athomef_6976328831/,2026/1/8,0,,,,
建物,岐阜県岐阜市又丸,1799,岐阜県岐阜市又丸,樽見鉄道/北方真桑駅 徒歩32分,5LDK,200,144.3,29.74,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/suumof_78639301/,2026/1/8,0,樽見鉄道,北方真桑,32,
土地,岐阜県岐阜市加納栄町通６丁目,199,岐阜県岐阜市加納栄町通６丁目,東海道本線/岐阜駅 徒歩12分,,31.31,,21.01,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6983286963/,2026/1/8,,東海道本線,岐阜,12,
土地,岐阜県羽島郡笠松町北及,1380,岐阜県羽島郡笠松町北及,名鉄竹鼻・羽島線/南宿駅 徒歩20分,,828,,5.51,https://myhome.nifty.com/tochi/gifu/hashimagunkasamatsucho_ct/athomef_6987620721/,2026/1/8,,名鉄竹鼻・羽島線,南宿,20,
土地,岐阜県岐阜市水海道４丁目,2516,岐阜県岐阜市水海道４丁目,名鉄各務原線/高田橋駅 徒歩19分,,486,,17.11,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6982949395/,2026/1/8,,名鉄各務原線,高田橋,19,
建物,岐阜県岐阜市天池１丁目,480,岐阜県岐阜市天池１丁目,,4LDK,137.77,101.74,11.52,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/athomef_4346430201/,2026/1/8,47.67,,,,
建物,岐阜県岐阜市山吹町,3400,岐阜県岐阜市山吹町,名鉄名古屋本線/名鉄岐阜駅 徒歩38分,3LLDDKK+S,172.87,172.97,65.02,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/suumof_74736157/,2026/1/8,19.25,名鉄名古屋本線,名鉄岐阜,38,
土地,岐阜県岐阜市折立,330,岐阜県岐阜市折立,,,120.71,,9.04,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6975516576/,2026/1/8,,,,,
土地,岐阜県岐阜市北島３丁目,4264,岐阜県岐阜市北島３丁目,,,1007,,14,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6987361281/,2026/1/8,,,,,
土地,岐阜県各務原市成清町６丁目,332,岐阜県各務原市成清町６丁目,名鉄各務原線/新加納駅 徒歩28分,,441.05,,2.49,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/athomef_6984185060/,2026/1/8,,名鉄各務原線,新加納,28,
土地,岐阜県岐阜市東栄町,790,岐阜県岐阜市東栄町,名鉄各務原線/田神駅 徒歩7分,,115.7,,22.57,https://myhome.nifty.com/tochi/gifu/gifushi_ct/suumof_79016838/,2026/1/8,,名鉄各務原線,田神,7,
土地,岐阜県岐阜市薮田西,1780,岐阜県岐阜市薮田西,JR東海道本線/西岐阜駅 徒歩17分,,293.47,,20.05,https://myhome.nifty.com/tochi/gifu/gifushi_ct/suumof_78561606/,2026/1/8,,JR東海道本線,西岐阜,17,
建物,岐阜県各務原市鵜沼宝積寺町６丁目,670,岐阜県各務原市鵜沼宝積寺町６丁目,高山本線/鵜沼駅 徒歩28分,4LDK,192.25,94.38,11.52,https://myhome.nifty.com/chuko-ikkodate/gifu/kakamigaharashi_ct/athomef_1030937293/,2026/1/8,46.5,高山本線,鵜沼,28,
建物,岐阜県岐阜市鏡島精華一丁目4番37,3980,岐阜県岐阜市鏡島精華一丁目4番37,JR東海道本線/西岐阜駅 徒歩13分,3LDK,162.8,92.73,80.82,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/homesf_17000130015023/,2026/1/8,0,JR東海道本線,西岐阜,13,
土地,岐阜県各務原市各務東町５丁目,940,岐阜県各務原市各務東町５丁目,名鉄各務原線/苧ケ瀬駅 徒歩37分,,616,,5.04,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/athomef_6986820066/,2026/1/8,,名鉄各務原線,苧ケ瀬,37,
建物,岐阜県岐阜市六条江東,3110,岐阜県岐阜市六条江東,JR東海道本線/岐阜駅 徒歩12分 バス10分,4LDK+S,169.28,115.93,60.73,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/suumof_78500106/,2026/1/8,0,JR東海道本線,岐阜,12,
土地,岐阜県岐阜市今嶺,1690,岐阜県岐阜市今嶺,JR東海道本線/西岐阜駅 徒歩17分,,168.79,,33.1,https://myhome.nifty.com/tochi/gifu/gifushi_ct/suumof_75700321/,2026/1/8,,JR東海道本線,西岐阜,17,
土地,岐阜県岐阜市鏡島中２丁目,286,岐阜県岐阜市鏡島中２丁目,東海道本線/岐阜駅 徒歩6分 バス50分,,144.38,,6.55,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_1020470586/,2026/1/8,,東海道本線,岐阜,6,
土地,岐阜県各務原市川島河田町,210,岐阜県各務原市川島河田町,東海道本線/木曽川駅 徒歩58分,,140,,4.96,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/athomef_1075512961/,2026/1/8,,東海道本線,木曽川,58,
建物,岐阜県各務原市緑苑北３丁目,1350,岐阜県各務原市緑苑北３丁目,名鉄犬山線/新鵜沼駅 徒歩2分 バス10分,6LDK,227.39,171.31,19.63,https://myhome.nifty.com/chuko-ikkodate/gifu/kakamigaharashi_ct/athomef_6970844915/,2026/1/8,30.33,名鉄犬山線,新鵜沼,2,
土地,岐阜県岐阜市東鶉２丁目,1290,岐阜県岐阜市東鶉２丁目,,,184.3,,23.14,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6988204102/,2026/1/8,,,,,
建物,岐阜県岐阜市岩崎,2580,岐阜県岐阜市岩崎,東海道本線/岐阜駅 徒歩4分 バス25分,4SLDK,250.03,119.26,34.11,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/athomef_6986157482/,2026/1/8,0,東海道本線,岐阜,4,
建物,岐阜県岐阜市日野東１丁目,2580,岐阜県岐阜市日野東１丁目,JR高山本線/長森駅 徒歩57分,4LDK,285.37,95.65,29.89,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/homesf_01446910001430new/,2026/1/8,0,JR高山本線,長森,57,
土地,岐阜県羽島市正木町三ツ柳,200,岐阜県羽島市正木町三ツ柳,名鉄竹鼻・羽島線/不破一色駅 徒歩37分,,411,,1.61,https://myhome.nifty.com/tochi/gifu/hashimashi_ct/athomef_1130088008/,2026/1/8,,名鉄竹鼻・羽島線,不破一色,37,
土地,岐阜県岐阜市島栄町３丁目,447,岐阜県岐阜市島栄町３丁目,,,82.14,,17.99,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6984890084/,2026/1/8,,,,,
土地,岐阜県岐阜市池ノ上町２丁目,840,岐阜県岐阜市池ノ上町２丁目,東海道本線/岐阜駅 徒歩4分 バス15分,,210.7,,13.18,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6978219539/,2026/1/8,,東海道本線,岐阜,4,
土地,岐阜県岐阜市中西郷2丁目,767,岐阜県岐阜市中西郷2丁目,JR東海道本線/岐阜駅 徒歩1分 バス41分,,218.73,,11.59,https://myhome.nifty.com/tochi/gifu/gifushi_ct/homesf_01246970002953/,2026/1/8,,JR東海道本線,岐阜,1,
土地,岐阜県岐阜市中屋東,400,岐阜県岐阜市中屋東,JR東海道本線/岐阜駅 徒歩3分 バス48分,,349,,3.79,https://myhome.nifty.com/tochi/gifu/gifushi_ct/homesf_01246970002890/,2026/1/8,,JR東海道本線,岐阜,3,
土地,岐阜県岐阜市西改田字米野,470,岐阜県岐阜市西改田字米野,JR東海道本線/岐阜駅 徒歩5分 バス33分,,173.01,,8.98,https://myhome.nifty.com/tochi/gifu/gifushi_ct/homesf_01246970002965/,2026/1/8,,JR東海道本線,岐阜,5,
建物,岐阜県羽島郡岐南町野中１丁目,3300,岐阜県羽島郡岐南町野中１丁目,名鉄各務原線/手力駅 徒歩20分,3SLDK,167.8,105.99,65.01,https://myhome.nifty.com/shinchiku-ikkodate/gifu/hashimagunginancho_ct/athomef_6983303790/,2026/1/8,0,名鉄各務原線,手力,20,
土地,岐阜県岐阜市加納矢場町２丁目,3300,岐阜県岐阜市加納矢場町２丁目,,,278.39,,39.19,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6987054759/,2026/1/8,,,,,
土地,岐阜県各務原市蘇原早苗町,680,岐阜県各務原市蘇原早苗町,名鉄各務原線/六軒駅 徒歩6分,,113.75,,19.76,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/athomef_6971274259/,2026/1/8,,名鉄各務原線,六軒,6,
土地,岐阜県岐阜市福光西１丁目,720,岐阜県岐阜市福光西１丁目,,,119,,20,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6987669293/,2026/1/8,,,,,
土地,岐阜県岐阜市粟野東,520,岐阜県岐阜市粟野東,,,189.49,,9.07,https://myhome.nifty.com/tochi/gifu/gifushi_ct/suumof_71761145/,2026/1/8,,,,,
建物,岐阜県岐阜市池ノ上町,2680,岐阜県岐阜市池ノ上町,JR高山本線/岐阜駅 徒歩44分,4LDK,162.84,113.87,54.41,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/suumof_78536478/,2026/1/8,0,JR高山本線,岐阜,44,
土地,岐阜県岐阜市柳津町東塚５丁目,2140,岐阜県岐阜市柳津町東塚５丁目,名鉄竹鼻・羽島線/西笠松駅 徒歩7分,,752,,9.41,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6986503507/,2026/1/8,,名鉄竹鼻・羽島線,西笠松,7,
土地,岐阜県岐阜市高田５丁目,1080,岐阜県岐阜市高田５丁目,名鉄各務原線/高田橋駅 徒歩7分,,190.77,,18.72,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6984797747/,2026/1/8,,名鉄各務原線,高田橋,7,
建物,岐阜県羽島郡笠松町米野,850,岐阜県羽島郡笠松町米野,名鉄各務原線/手力駅 徒歩29分,4DK,88.04,94.02,31.92,https://myhome.nifty.com/chuko-ikkodate/gifu/hashimagunkasamatsucho_ct/athomef_1030648893/,2026/1/8,36.25,名鉄各務原線,手力,29,
建物,岐阜県岐阜市日野東,2580,岐阜県岐阜市日野東,"名鉄各務原線/細畑駅,JR高山本線/長森駅,名鉄各務原線/切通駅",4LDK,285.37,95.65,29.89,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/suumof_79089107/,2026/1/8,0,名鉄各務原線,細畑,,
建物,岐阜県岐阜市八代,1580,岐阜県岐阜市八代,名鉄各務原線/田神駅 徒歩85分,3LDK,73.44,127.98,71.12,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/suumof_77837075/,2026/1/8,45.17,名鉄各務原線,田神,85,
土地,岐阜県各務原市鵜沼朝日町２丁目,1150,岐阜県各務原市鵜沼朝日町２丁目,名鉄各務原線/名電各務原駅 徒歩18分,,173.98,,21.85,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/athomef_6985836470/,2026/1/8,,名鉄各務原線,名電各務原,18,
建物,岐阜県岐阜市琴塚４丁目,590,岐阜県岐阜市琴塚４丁目,高山本線/長森駅 徒歩35分,6DK,209.17,116.12,9.32,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/athomef_6987932662/,2026/1/8,0,高山本線,長森,35,
建物,岐阜県岐阜市尻毛,1980,岐阜県岐阜市尻毛,"樽見鉄道/北方真桑駅,JR東海道本線/西岐阜駅",4LDK,161.53,106.81,40.52,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/suumof_78536477/,2026/1/8,16.25,樽見鉄道,北方真桑,,
建物,岐阜県岐阜市一日市場,1480,岐阜県岐阜市一日市場,,3LDK,157.08,127.87,31.15,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/suumof_78463340/,2026/1/8,29.5,,,,
土地,岐阜県羽島郡笠松町長池字宮代20-2,1390,岐阜県羽島郡笠松町長池字宮代20-2,名鉄竹鼻線/西笠松駅 徒歩19分,,266.62,,17.23,https://myhome.nifty.com/tochi/gifu/hashimagunkasamatsucho_ct/homesf_01391630002660/,2026/1/8,,名鉄竹鼻線,西笠松,19,
土地,岐阜県羽島市正木町須賀小松,1035,岐阜県羽島市正木町須賀小松,名鉄竹鼻・羽島線/須賀駅 徒歩6分,,317.96,,10.76,https://myhome.nifty.com/tochi/gifu/hashimashi_ct/athomef_6986885991/,2026/1/8,,名鉄竹鼻・羽島線,須賀,6,
土地,岐阜県羽島市竹鼻町,780,岐阜県羽島市竹鼻町,名鉄竹鼻・羽島線/竹鼻駅 徒歩5分,,251.45,,10.25,https://myhome.nifty.com/tochi/gifu/hashimashi_ct/athomef_6986084393/,2026/1/8,,名鉄竹鼻・羽島線,竹鼻,5,
建物,岐阜県岐阜市岩田坂,990,岐阜県岐阜市岩田坂,JR東海道本線/岐阜駅 徒歩3分 バス32分,6LDK+S,337.18,192.6,9.71,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/suumof_75935239/,2026/1/8,36.75,JR東海道本線,岐阜,3,
建物,岐阜県羽島市竹鼻町狐穴,2480,岐阜県羽島市竹鼻町狐穴,名鉄竹鼻線/竹鼻駅 徒歩13分,4LDK+S,205.64,130.02,39.87,https://myhome.nifty.com/shinchiku-ikkodate/gifu/hashimashi_ct/suumof_78213800/,2026/1/8,0,名鉄竹鼻線,竹鼻,13,
建物,岐阜県各務原市鵜沼西町１丁目,4320,岐阜県各務原市鵜沼西町１丁目,名鉄各務原線/鵜沼宿駅 徒歩13分,2SLDK,168.48,84.98,84.76,https://myhome.nifty.com/chuko-ikkodate/gifu/kakamigaharashi_ct/athomef_6980597866/,2026/1/8,0,名鉄各務原線,鵜沼宿,13,
建物,岐阜県岐阜市島田,2380,岐阜県岐阜市島田,JR東海道本線/岐阜駅 徒歩5分 バス17分,5LDK,150.82,105.99,52.17,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/suumof_78580589/,2026/1/8,0,JR東海道本線,岐阜,5,
建物,岐阜県羽島市上中町長間,2090,岐阜県羽島市上中町長間,名鉄竹鼻線/江吉良駅 徒歩22分,4LDK,222.15,97.19,31.1,https://myhome.nifty.com/chuko-ikkodate/gifu/hashimashi_ct/homesf_01559010000144new/,2026/1/8,0,名鉄竹鼻線,江吉良,22,
建物,岐阜県岐阜市東島５丁目,4680,岐阜県岐阜市東島５丁目,東海道本線/西岐阜駅 徒歩6分 バス15分,3LDK,272.44,106.31,56.79,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/athomef_6981934724/,2026/1/8,1.83,東海道本線,西岐阜,6,
建物,岐阜県各務原市那加新田町,2590,岐阜県各務原市那加新田町,名鉄各務原線/新那加駅 徒歩11分,4LDK,188.73,95.58,45.37,https://myhome.nifty.com/shinchiku-ikkodate/gifu/kakamigaharashi_ct/suumof_78226221/,2026/1/8,0,名鉄各務原線,新那加,11,
土地,岐阜県岐阜市青柳町１丁目,1746,岐阜県岐阜市青柳町１丁目,東海道本線/岐阜駅 徒歩29分,,213.77,,27,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6987924212/,2026/1/8,,東海道本線,岐阜,29,
建物,岐阜県岐阜市畷町,550,岐阜県岐阜市畷町,名鉄名古屋本線/茶所駅 徒歩4分,4K,111.56,73.69,16.3,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/athomef_1149119014/,2026/1/8,48.17,名鉄名古屋本線,茶所,4,
土地,岐阜県岐阜市長森本町１丁目,954,岐阜県岐阜市長森本町１丁目,高山本線/長森駅 徒歩31分,,157.65,,20,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6985295440/,2026/1/8,,高山本線,長森,31,
土地,岐阜県岐阜市茜部本郷１丁目,1600,岐阜県岐阜市茜部本郷１丁目,東海道本線/岐阜駅,,176,,30.05,https://myhome.nifty.com/tochi/gifu/gifushi_ct/athomef_6988893870/,2026/1/8,,東海道本線,岐阜,,
土地,岐阜県岐阜市松風町1丁目,1980,岐阜県岐阜市松風町1丁目,JR東海道本線/岐阜駅 徒歩3分 バス22分,,247.93,,26.4,https://myhome.nifty.com/tochi/gifu/gifushi_ct/homesf_01246970003257/,2026/1/8,,JR東海道本線,岐阜,3,
